Run_ID,Question,ChoiceA,ChoiceB,ChoiceC,ChoiceD,Stimulus_ID,Prompt_ID,Participant_ID,Group,GroupKind,Response,Angle,Proximity,n_candidates,Actor,Candidates,list_id,Accuracy
o1-2024-12-17_767,"<image-placeholder: gaze_766.png>Where is this person looking in the image?
",soccer,coffee,,,766,7,o1-2024-12-17_767,o1-2024-12-17,VLMs,A,left,2,2,Y,soccer+coffee,1.0,True
o1-2024-12-17_768,"<image-placeholder: gaze_767.png>Which object is she looking at in the image?
",soccer,coffee,,,767,11,o1-2024-12-17_768,o1-2024-12-17,VLMs,A,left,2,2,Y,soccer+coffee,8.0,True
o1-2024-12-17_769,"<image-placeholder: gaze_768.png>Which object is she looking at?
",soccer,coffee,,,768,5,o1-2024-12-17_769,o1-2024-12-17,VLMs,A,left,2,2,Y,soccer+coffee,0.0,False
o1-2024-12-17_770,"<image-placeholder: gaze_769.png>Which object is she looking at in the image?
",coffee,soccer,,,769,11,o1-2024-12-17_770,o1-2024-12-17,VLMs,B,left,2,2,Y,soccer+coffee,1.0,False
o1-2024-12-17_771,"<image-placeholder: gaze_770.png>Which object is she looking at?
",soccer,coffee,,,770,5,o1-2024-12-17_771,o1-2024-12-17,VLMs,A,left,2,2,Y,soccer+coffee,19.0,False
o1-2024-12-17_772,"<image-placeholder: gaze_771.png>Where is she looking in the image?
",coffee,soccer,,,771,10,o1-2024-12-17_772,o1-2024-12-17,VLMs,A,right,2,2,Y,soccer+coffee,3.0,False
o1-2024-12-17_773,"<image-placeholder: gaze_772.png>What is this person looking at in the image?
",soccer,coffee,,,772,6,o1-2024-12-17_773,o1-2024-12-17,VLMs,B,right,2,2,Y,soccer+coffee,10.0,False
o1-2024-12-17_774,"<image-placeholder: gaze_773.png>Where is she looking in the image?
",coffee,soccer,,,773,10,o1-2024-12-17_774,o1-2024-12-17,VLMs,A,right,2,2,Y,soccer+coffee,19.0,False
o1-2024-12-17_775,"<image-placeholder: gaze_774.png>What is this person looking at in the image?
",soccer,coffee,,,774,6,o1-2024-12-17_775,o1-2024-12-17,VLMs,B,right,2,2,Y,soccer+coffee,10.0,True
o1-2024-12-17_776,"<image-placeholder: gaze_775.png>Where is this person looking?
",soccer,coffee,,,775,1,o1-2024-12-17_776,o1-2024-12-17,VLMs,A,right,2,2,Y,soccer+coffee,17.0,False
o1-2024-12-17_777,"<image-placeholder: gaze_776.png>What is this person looking at?
",soccer,coffee,,,776,0,o1-2024-12-17_777,o1-2024-12-17,VLMs,A,right,2,2,Y,soccer+coffee,10.0,False
o1-2024-12-17_778,"<image-placeholder: gaze_777.png>Which object is this person looking at?
",soccer,coffee,,,777,2,o1-2024-12-17_778,o1-2024-12-17,VLMs,A,front,1,2,Y,soccer+coffee,4.0,True
o1-2024-12-17_779,"<image-placeholder: gaze_778.png>Where is she looking in the image?
",soccer,coffee,,,778,10,o1-2024-12-17_779,o1-2024-12-17,VLMs,B,front,1,2,Y,soccer+coffee,6.0,False
o1-2024-12-17_780,"<image-placeholder: gaze_779.png>Which object is she looking at in the image?
",soccer,coffee,,,779,11,o1-2024-12-17_780,o1-2024-12-17,VLMs,A,front,1,2,Y,soccer+coffee,4.0,True
o1-2024-12-17_781,"<image-placeholder: gaze_780.png>What is this person looking at?
",coffee,soccer,,,780,0,o1-2024-12-17_781,o1-2024-12-17,VLMs,A,front,1,2,Y,soccer+coffee,14.0,True
o1-2024-12-17_782,"<image-placeholder: gaze_781.png>What is she looking at in the image?
",coffee,soccer,,,781,9,o1-2024-12-17_782,o1-2024-12-17,VLMs,A,front,1,2,Y,soccer+coffee,4.0,True
o1-2024-12-17_783,"<image-placeholder: gaze_782.png>Where is she looking?
",coffee,soccer,,,782,4,o1-2024-12-17_783,o1-2024-12-17,VLMs,A,front,1,2,Y,soccer+coffee,18.0,True
o1-2024-12-17_784,"<image-placeholder: gaze_783.png>What is this person looking at in the image?
",soccer,coffee,,,783,6,o1-2024-12-17_784,o1-2024-12-17,VLMs,A,left,1,2,Y,soccer+coffee,15.0,True
o1-2024-12-17_785,"<image-placeholder: gaze_784.png>Where is she looking in the image?
",coffee,soccer,,,784,10,o1-2024-12-17_785,o1-2024-12-17,VLMs,B,left,1,2,Y,soccer+coffee,17.0,True
o1-2024-12-17_786,"<image-placeholder: gaze_785.png>Where is she looking in the image?
",coffee,soccer,,,785,10,o1-2024-12-17_786,o1-2024-12-17,VLMs,B,left,1,2,Y,soccer+coffee,17.0,True
o1-2024-12-17_787,"<image-placeholder: gaze_786.png>What is she looking at in the image?
",coffee,soccer,,,786,9,o1-2024-12-17_787,o1-2024-12-17,VLMs,B,left,1,2,Y,soccer+coffee,8.0,False
o1-2024-12-17_788,"<image-placeholder: gaze_787.png>What is she looking at in the image?
",soccer,coffee,,,787,9,o1-2024-12-17_788,o1-2024-12-17,VLMs,A,left,1,2,Y,soccer+coffee,16.0,False
o1-2024-12-17_789,"<image-placeholder: gaze_788.png>What is this person looking at in the image?
",soccer,coffee,,,788,6,o1-2024-12-17_789,o1-2024-12-17,VLMs,A,left,1,2,Y,soccer+coffee,3.0,False
o1-2024-12-17_790,"<image-placeholder: gaze_789.png>Where is this person looking in the image?
",coffee,soccer,,,789,7,o1-2024-12-17_790,o1-2024-12-17,VLMs,B,right,1,2,Y,soccer+coffee,5.0,True
o1-2024-12-17_791,"<image-placeholder: gaze_790.png>Where is she looking?
",soccer,coffee,,,790,4,o1-2024-12-17_791,o1-2024-12-17,VLMs,A,right,1,2,Y,soccer+coffee,16.0,True
o1-2024-12-17_792,"<image-placeholder: gaze_791.png>Where is this person looking?
",soccer,coffee,,,791,1,o1-2024-12-17_792,o1-2024-12-17,VLMs,A,right,1,2,Y,soccer+coffee,9.0,True
o1-2024-12-17_793,"<image-placeholder: gaze_792.png>Which object is this person looking at?
",coffee,soccer,,,792,2,o1-2024-12-17_793,o1-2024-12-17,VLMs,B,right,1,2,Y,soccer+coffee,2.0,False
o1-2024-12-17_794,"<image-placeholder: gaze_793.png>Where is this person looking?
",coffee,soccer,,,793,1,o1-2024-12-17_794,o1-2024-12-17,VLMs,A,right,1,2,Y,soccer+coffee,9.0,True
o1-2024-12-17_795,"<image-placeholder: gaze_794.png>What is this person looking at?
",soccer,coffee,,,794,0,o1-2024-12-17_795,o1-2024-12-17,VLMs,B,right,1,2,Y,soccer+coffee,16.0,True
o1-2024-12-17_796,"<image-placeholder: gaze_795.png>What is this person looking at in the image?
",soccer,doll,,,795,6,o1-2024-12-17_796,o1-2024-12-17,VLMs,B,front,3,2,X,soccer+doll,8.0,True
o1-2024-12-17_797,"<image-placeholder: gaze_796.png>What is she looking at?
",doll,soccer,,,796,3,o1-2024-12-17_797,o1-2024-12-17,VLMs,A,front,3,2,X,soccer+doll,4.0,True
o1-2024-12-17_798,"<image-placeholder: gaze_797.png>Which object is she looking at?
",doll,soccer,,,797,5,o1-2024-12-17_798,o1-2024-12-17,VLMs,A,front,3,2,X,soccer+doll,2.0,False
o1-2024-12-17_799,"<image-placeholder: gaze_798.png>Where is she looking?
",doll,soccer,,,798,4,o1-2024-12-17_799,o1-2024-12-17,VLMs,A,front,3,2,X,soccer+doll,10.0,False
o1-2024-12-17_800,"<image-placeholder: gaze_799.png>Where is she looking in the image?
",soccer,doll,,,799,10,o1-2024-12-17_800,o1-2024-12-17,VLMs,B,left,3,2,X,soccer+doll,18.0,True
o1-2024-12-17_801,"<image-placeholder: gaze_800.png>Which object is she looking at in the image?
",soccer,doll,,,800,11,o1-2024-12-17_801,o1-2024-12-17,VLMs,B,left,3,2,X,soccer+doll,17.0,True
o1-2024-12-17_802,"<image-placeholder: gaze_801.png>Which object is she looking at in the image?
",soccer,doll,,,801,11,o1-2024-12-17_802,o1-2024-12-17,VLMs,B,left,3,2,X,soccer+doll,7.0,True
o1-2024-12-17_803,"<image-placeholder: gaze_802.png>What is this person looking at in the image?
",doll,soccer,,,802,6,o1-2024-12-17_803,o1-2024-12-17,VLMs,A,left,3,2,X,soccer+doll,19.0,True
o1-2024-12-17_804,"<image-placeholder: gaze_803.png>Which object is this person looking at in the image?
",soccer,doll,,,803,8,o1-2024-12-17_804,o1-2024-12-17,VLMs,B,left,3,2,X,soccer+doll,4.0,False
o1-2024-12-17_805,"<image-placeholder: gaze_804.png>Where is she looking?
",doll,soccer,,,804,4,o1-2024-12-17_805,o1-2024-12-17,VLMs,A,left,3,2,X,soccer+doll,18.0,False
o1-2024-12-17_806,"<image-placeholder: gaze_805.png>Which object is this person looking at in the image?
",doll,soccer,,,805,8,o1-2024-12-17_806,o1-2024-12-17,VLMs,A,left,3,2,X,soccer+doll,18.0,False
o1-2024-12-17_807,"<image-placeholder: gaze_806.png>Which object is this person looking at in the image?
",doll,soccer,,,806,8,o1-2024-12-17_807,o1-2024-12-17,VLMs,A,left,3,2,X,soccer+doll,2.0,False
o1-2024-12-17_808,"<image-placeholder: gaze_807.png>Where is this person looking?
",doll,soccer,,,807,1,o1-2024-12-17_808,o1-2024-12-17,VLMs,A,right,3,2,X,soccer+doll,11.0,True
o1-2024-12-17_809,"<image-placeholder: gaze_808.png>Where is she looking?
",soccer,doll,,,808,4,o1-2024-12-17_809,o1-2024-12-17,VLMs,B,right,3,2,X,soccer+doll,8.0,True
o1-2024-12-17_810,"<image-placeholder: gaze_809.png>Where is this person looking?
",doll,soccer,,,809,1,o1-2024-12-17_810,o1-2024-12-17,VLMs,A,right,3,2,X,soccer+doll,7.0,False
o1-2024-12-17_811,"<image-placeholder: gaze_810.png>What is she looking at?
",soccer,doll,,,810,3,o1-2024-12-17_811,o1-2024-12-17,VLMs,B,right,3,2,X,soccer+doll,12.0,False
o1-2024-12-17_812,"<image-placeholder: gaze_811.png>Where is this person looking in the image?
",soccer,doll,,,811,7,o1-2024-12-17_812,o1-2024-12-17,VLMs,B,front,2,2,X,soccer+doll,14.0,True
o1-2024-12-17_813,"<image-placeholder: gaze_812.png>Which object is this person looking at?
",doll,soccer,,,812,2,o1-2024-12-17_813,o1-2024-12-17,VLMs,A,front,2,2,X,soccer+doll,6.0,True
o1-2024-12-17_814,"<image-placeholder: gaze_813.png>Which object is this person looking at in the image?
",doll,soccer,,,813,8,o1-2024-12-17_814,o1-2024-12-17,VLMs,B,front,2,2,X,soccer+doll,18.0,True
o1-2024-12-17_815,"<image-placeholder: gaze_814.png>Where is she looking in the image?
",soccer,doll,,,814,10,o1-2024-12-17_815,o1-2024-12-17,VLMs,B,front,2,2,X,soccer+doll,12.0,False
o1-2024-12-17_816,"<image-placeholder: gaze_815.png>Which object is this person looking at?
",doll,soccer,,,815,2,o1-2024-12-17_816,o1-2024-12-17,VLMs,A,left,2,2,X,soccer+doll,13.0,True
o1-2024-12-17_817,"<image-placeholder: gaze_816.png>What is this person looking at?
",soccer,doll,,,816,0,o1-2024-12-17_817,o1-2024-12-17,VLMs,B,left,2,2,X,soccer+doll,15.0,True
o1-2024-12-17_818,"<image-placeholder: gaze_817.png>Where is she looking?
",soccer,doll,,,817,4,o1-2024-12-17_818,o1-2024-12-17,VLMs,B,left,2,2,X,soccer+doll,3.0,False
o1-2024-12-17_819,"<image-placeholder: gaze_818.png>Where is this person looking?
",doll,soccer,,,818,1,o1-2024-12-17_819,o1-2024-12-17,VLMs,A,left,2,2,X,soccer+doll,0.0,False
o1-2024-12-17_820,"<image-placeholder: gaze_819.png>What is this person looking at in the image?
",soccer,doll,,,819,6,o1-2024-12-17_820,o1-2024-12-17,VLMs,B,right,2,2,X,soccer+doll,15.0,True
o1-2024-12-17_821,"<image-placeholder: gaze_820.png>Where is this person looking?
",soccer,doll,,,820,1,o1-2024-12-17_821,o1-2024-12-17,VLMs,B,right,2,2,X,soccer+doll,15.0,True
o1-2024-12-17_822,"<image-placeholder: gaze_821.png>Where is she looking in the image?
",doll,soccer,,,821,10,o1-2024-12-17_822,o1-2024-12-17,VLMs,A,right,2,2,X,soccer+doll,6.0,False
o1-2024-12-17_823,"<image-placeholder: gaze_822.png>Where is she looking in the image?
",doll,soccer,,,822,10,o1-2024-12-17_823,o1-2024-12-17,VLMs,A,right,2,2,X,soccer+doll,1.0,False
o1-2024-12-17_825,"<image-placeholder: gaze_824.png>Where is this person looking in the image?
",doll,soccer,,,824,7,o1-2024-12-17_825,o1-2024-12-17,VLMs,A,front,1,2,X,soccer+doll,3.0,True
o1-2024-12-17_826,"<image-placeholder: gaze_825.png>Which object is this person looking at in the image?
",soccer,doll,,,825,8,o1-2024-12-17_826,o1-2024-12-17,VLMs,B,front,1,2,X,soccer+doll,9.0,False
o1-2024-12-17_827,"<image-placeholder: gaze_826.png>What is this person looking at?
",soccer,doll,,,826,0,o1-2024-12-17_827,o1-2024-12-17,VLMs,A,front,1,2,X,soccer+doll,19.0,True
o1-2024-12-17_828,"<image-placeholder: gaze_827.png>Which object is this person looking at?
",soccer,doll,,,827,2,o1-2024-12-17_828,o1-2024-12-17,VLMs,B,left,1,2,X,soccer+doll,3.0,True
o1-2024-12-17_829,"<image-placeholder: gaze_828.png>What is this person looking at?
",doll,soccer,,,828,0,o1-2024-12-17_829,o1-2024-12-17,VLMs,A,left,1,2,X,soccer+doll,13.0,True
o1-2024-12-17_830,"<image-placeholder: gaze_829.png>Which object is this person looking at?
",soccer,doll,,,829,2,o1-2024-12-17_830,o1-2024-12-17,VLMs,A,left,1,2,X,soccer+doll,16.0,True
o1-2024-12-17_831,"<image-placeholder: gaze_830.png>Where is this person looking?
",soccer,doll,,,830,1,o1-2024-12-17_831,o1-2024-12-17,VLMs,A,left,1,2,X,soccer+doll,17.0,True
o1-2024-12-17_833,"<image-placeholder: gaze_832.png>Where is she looking in the image?
",doll,soccer,,,832,10,o1-2024-12-17_833,o1-2024-12-17,VLMs,A,right,1,2,X,soccer+doll,5.0,True
o1-2024-12-17_834,"<image-placeholder: gaze_833.png>Which object is she looking at in the image?
",doll,soccer,,,833,11,o1-2024-12-17_834,o1-2024-12-17,VLMs,B,right,1,2,X,soccer+doll,15.0,True
o1-2024-12-17_835,"<image-placeholder: gaze_834.png>Which object is she looking at in the image?
",soccer,doll,,,834,11,o1-2024-12-17_835,o1-2024-12-17,VLMs,A,right,1,2,X,soccer+doll,15.0,True
o1-2024-12-17_836,"<image-placeholder: gaze_835.png>What is this person looking at in the image?
",pen,white eraser,,,835,6,o1-2024-12-17_836,o1-2024-12-17,VLMs,A,front,3,2,X,white eraser+pen,18.0,False
o1-2024-12-17_837,"<image-placeholder: gaze_836.png>Which object is this person looking at in the image?
",pen,white eraser,,,836,8,o1-2024-12-17_837,o1-2024-12-17,VLMs,A,front,3,2,X,white eraser+pen,0.0,False
o1-2024-12-17_838,"<image-placeholder: gaze_837.png>What is she looking at?
",pen,white eraser,,,837,3,o1-2024-12-17_838,o1-2024-12-17,VLMs,B,front,3,2,X,white eraser+pen,16.0,False
o1-2024-12-17_839,"<image-placeholder: gaze_838.png>Where is she looking?
",pen,white eraser,,,838,4,o1-2024-12-17_839,o1-2024-12-17,VLMs,A,front,3,2,X,white eraser+pen,6.0,True
o1-2024-12-17_840,"<image-placeholder: gaze_839.png>What is this person looking at?
",pen,white eraser,,,839,0,o1-2024-12-17_840,o1-2024-12-17,VLMs,B,left,3,2,X,white eraser+pen,15.0,True
o1-2024-12-17_841,"<image-placeholder: gaze_840.png>What is this person looking at in the image?
",pen,white eraser,,,840,6,o1-2024-12-17_841,o1-2024-12-17,VLMs,B,left,3,2,X,white eraser+pen,19.0,True
o1-2024-12-17_842,"<image-placeholder: gaze_841.png>Where is she looking?
",pen,white eraser,,,841,4,o1-2024-12-17_842,o1-2024-12-17,VLMs,B,left,3,2,X,white eraser+pen,11.0,False
o1-2024-12-17_843,"<image-placeholder: gaze_842.png>What is this person looking at in the image?
",pen,white eraser,,,842,6,o1-2024-12-17_843,o1-2024-12-17,VLMs,B,left,3,2,X,white eraser+pen,8.0,False
o1-2024-12-17_844,"<image-placeholder: gaze_843.png>Where is this person looking in the image?
",white eraser,pen,,,843,7,o1-2024-12-17_844,o1-2024-12-17,VLMs,A,right,3,2,X,white eraser+pen,13.0,True
o1-2024-12-17_845,"<image-placeholder: gaze_844.png>Which object is this person looking at in the image?
",pen,white eraser,,,844,8,o1-2024-12-17_845,o1-2024-12-17,VLMs,B,right,3,2,X,white eraser+pen,7.0,True
o1-2024-12-17_846,"<image-placeholder: gaze_845.png>What is this person looking at?
",white eraser,pen,,,845,0,o1-2024-12-17_846,o1-2024-12-17,VLMs,A,right,3,2,X,white eraser+pen,2.0,False
o1-2024-12-17_847,"<image-placeholder: gaze_846.png>Where is she looking?
",pen,white eraser,,,846,4,o1-2024-12-17_847,o1-2024-12-17,VLMs,A,right,3,2,X,white eraser+pen,4.0,True
o1-2024-12-17_848,"<image-placeholder: gaze_847.png>Which object is this person looking at in the image?
",pen,white eraser,,,847,8,o1-2024-12-17_848,o1-2024-12-17,VLMs,B,front,2,2,X,white eraser+pen,18.0,True
o1-2024-12-17_849,"<image-placeholder: gaze_848.png>What is this person looking at?
",pen,white eraser,,,848,0,o1-2024-12-17_849,o1-2024-12-17,VLMs,B,front,2,2,X,white eraser+pen,18.0,True
o1-2024-12-17_850,"<image-placeholder: gaze_849.png>What is this person looking at?
",pen,white eraser,,,849,0,o1-2024-12-17_850,o1-2024-12-17,VLMs,B,front,2,2,X,white eraser+pen,1.0,False
o1-2024-12-17_851,"<image-placeholder: gaze_850.png>Which object is she looking at in the image?
",pen,white eraser,,,850,11,o1-2024-12-17_851,o1-2024-12-17,VLMs,A,front,2,2,X,white eraser+pen,18.0,True
o1-2024-12-17_852,"<image-placeholder: gaze_851.png>What is she looking at?
",white eraser,pen,,,851,3,o1-2024-12-17_852,o1-2024-12-17,VLMs,A,left,2,2,X,white eraser+pen,5.0,True
o1-2024-12-17_853,"<image-placeholder: gaze_852.png>Which object is this person looking at?
",white eraser,pen,,,852,2,o1-2024-12-17_853,o1-2024-12-17,VLMs,A,left,2,2,X,white eraser+pen,8.0,True
o1-2024-12-17_854,"<image-placeholder: gaze_853.png>What is this person looking at?
",pen,white eraser,,,853,0,o1-2024-12-17_854,o1-2024-12-17,VLMs,B,left,2,2,X,white eraser+pen,16.0,False
o1-2024-12-17_855,"<image-placeholder: gaze_854.png>Which object is she looking at?
",white eraser,pen,,,854,5,o1-2024-12-17_855,o1-2024-12-17,VLMs,A,left,2,2,X,white eraser+pen,5.0,False
o1-2024-12-17_856,"<image-placeholder: gaze_855.png>Which object is she looking at in the image?
",white eraser,pen,,,855,11,o1-2024-12-17_856,o1-2024-12-17,VLMs,A,right,2,2,X,white eraser+pen,12.0,True
o1-2024-12-17_857,"<image-placeholder: gaze_856.png>Which object is she looking at?
",white eraser,pen,,,856,5,o1-2024-12-17_857,o1-2024-12-17,VLMs,A,right,2,2,X,white eraser+pen,10.0,True
o1-2024-12-17_858,"<image-placeholder: gaze_857.png>What is this person looking at?
",white eraser,pen,,,857,0,o1-2024-12-17_858,o1-2024-12-17,VLMs,A,right,2,2,X,white eraser+pen,16.0,False
o1-2024-12-17_859,"<image-placeholder: gaze_858.png>Which object is she looking at?
",pen,white eraser,,,858,5,o1-2024-12-17_859,o1-2024-12-17,VLMs,B,right,2,2,X,white eraser+pen,1.0,False
o1-2024-12-17_860,"<image-placeholder: gaze_859.png>Where is she looking?
",white eraser,pen,,,859,4,o1-2024-12-17_860,o1-2024-12-17,VLMs,B,front,1,2,X,white eraser+pen,17.0,False
o1-2024-12-17_861,"<image-placeholder: gaze_860.png>Which object is this person looking at?
",white eraser,pen,,,860,2,o1-2024-12-17_861,o1-2024-12-17,VLMs,A,front,1,2,X,white eraser+pen,15.0,True
o1-2024-12-17_862,"<image-placeholder: gaze_861.png>Which object is this person looking at in the image?
",pen,white eraser,,,861,8,o1-2024-12-17_862,o1-2024-12-17,VLMs,A,front,1,2,X,white eraser+pen,2.0,True
o1-2024-12-17_863,"<image-placeholder: gaze_862.png>What is she looking at?
",pen,white eraser,,,862,3,o1-2024-12-17_863,o1-2024-12-17,VLMs,A,front,1,2,X,white eraser+pen,14.0,True
o1-2024-12-17_864,"<image-placeholder: gaze_863.png>Which object is she looking at?
",pen,white eraser,,,863,5,o1-2024-12-17_864,o1-2024-12-17,VLMs,B,left,1,2,X,white eraser+pen,2.0,True
o1-2024-12-17_865,"<image-placeholder: gaze_864.png>What is this person looking at?
",pen,white eraser,,,864,0,o1-2024-12-17_865,o1-2024-12-17,VLMs,B,left,1,2,X,white eraser+pen,19.0,True
o1-2024-12-17_866,"<image-placeholder: gaze_865.png>Which object is this person looking at?
",white eraser,pen,,,865,2,o1-2024-12-17_866,o1-2024-12-17,VLMs,A,left,1,2,X,white eraser+pen,2.0,False
o1-2024-12-17_867,"<image-placeholder: gaze_866.png>Where is this person looking?
",pen,white eraser,,,866,1,o1-2024-12-17_867,o1-2024-12-17,VLMs,B,left,1,2,X,white eraser+pen,2.0,False
o1-2024-12-17_868,"<image-placeholder: gaze_867.png>What is this person looking at in the image?
",white eraser,pen,,,867,6,o1-2024-12-17_868,o1-2024-12-17,VLMs,B,right,1,2,X,white eraser+pen,4.0,False
o1-2024-12-17_869,"<image-placeholder: gaze_868.png>What is this person looking at in the image?
",pen,white eraser,,,868,6,o1-2024-12-17_869,o1-2024-12-17,VLMs,A,right,1,2,X,white eraser+pen,13.0,False
o1-2024-12-17_870,"<image-placeholder: gaze_869.png>Which object is this person looking at?
",white eraser,pen,,,869,2,o1-2024-12-17_870,o1-2024-12-17,VLMs,B,right,1,2,X,white eraser+pen,6.0,True
o1-2024-12-17_871,"<image-placeholder: gaze_870.png>Which object is this person looking at in the image?
",white eraser,pen,,,870,8,o1-2024-12-17_871,o1-2024-12-17,VLMs,B,right,1,2,X,white eraser+pen,18.0,True
o1-2024-12-17_872,"<image-placeholder: gaze_871.png>Which object is she looking at?
",white eraser,yellow eraser,,,871,5,o1-2024-12-17_872,o1-2024-12-17,VLMs,A,front,3,2,X,yellow eraser+white eraser,16.0,True
o1-2024-12-17_873,"<image-placeholder: gaze_872.png>Where is this person looking?
",yellow eraser,white eraser,,,872,1,o1-2024-12-17_873,o1-2024-12-17,VLMs,B,front,3,2,X,yellow eraser+white eraser,19.0,True
